ChemicalName,description,preferredNames
Copper,Abnormal vascular morphology,"SERPIND1,MMP2,COL1A1,APOB,CAT,SOX4,APOE,KRAS,SMAD2,CREBBP,CDKN2C,PRDX1,EPAS1,KYNU,G6PC3,NPC1,RASA1,SEC24D,APP,CALM3,ANKS6,BUB1,AGXT,PCSK9,COL3A1,FOS,F2,MET,SERPINF2,FBN1,TBX1,LIPA,FGFR3,FN1,SH3PXD2A,CASP8,MAX,COL18A1,MYLK,COL4A2,ASTN2,TAB2,NFIA,DHCR24,BMP2,JAK2,CFI,GLI3,CDKN1A,OBSL1,CXCR4,TKT,FGFR1,RPS24,RAB23,FBN2,ARF1,PCDH7,NPC2,LDLR,ACTG1,SLC44A2,RPS19,CYP1B1,KNG1,HBB,TBC1D24,ACTB,RPS7,TPM3"
Copper,Sign or symptom,"PON1,PFN1,COL1A1,MSH2,RARA,KRAS,SLC40A1,SMAD2,EPAS1,SOD1,RASA1,ATM,INSR,COL3A1,F2,HNF4A,MET,MMP1,LAMA3,FBN1,LIPA,CASP8,MAX,MYLK,ASTN2,SYNE1,PTPN3,FTL,JAK2,STEAP3,G6PD,IL1R1,FGFR1,FGF13,FOXA2,PRKCA,SYNJ1,SERPINA1,ZBTB20,ITGA7,NOS1,SMOX,PLCG2,HBB,BCL11A,B2M,TPM3,HMBS"
Copper,Abnormal homeostasis,"HMOX1,MMP2,COL1A1,CAT,APOE,RARA,KRAS,KIF11,SLC40A1,LMNB1,PRDX1,FOXRED1,KYNU,MECOM,CYP11A1,CDH11,SOD1,RASA1,ATM,ANKH,CA2,PROK2,ANKS6,MAPRE2,BUB1,AGXT,INSR,IL7R,FOS,DST,F2,KRT2,HNF4A,ITGA3,MET,HBA1,LAMA3,FBN1,LIPA,TUBB,FGFR3,FN1,SFXN4,CASP8,DNMT1,MYLK,NCF2,GSN,PTPN3,ITPR2,JAK2,IGF1,G6PD,GLI3,TKT,FGFR1,FOXA2,SYNJ1,CDKN1C,RPS24,SERPINA1,ZBTB20,WDR1,GPR161,COX4I1,ACTG1,RPS19,SLC37A4,TNFAIP3,RECQL4,PLCG2,GHR,CACNA1A,HBB,ACTB,RPS7,IGF1R,GCLC,FECH,HMBS"
Copper,Neoplasm,"MSH2,CAT,SOX4,KRT9,APOE,ZSWIM6,RARA,KRAS,KIF11,BARD1,PDGFRB,CREBBP,MAP3K8,EPAS1,RASA1,ARHGAP26,EGFR,ATM,MAPRE2,BUB1,IL7R,F2,HNF4A,MET,HBA1,MMP1,LAMA3,TUBB,FGFR3,FN1,MAP3K6,CASP8,MAX,COL18A1,MYLK,DHCR24,RAD54L,PTPN3,TP73,JAK2,GLI3,BCL2,CXCR4,FGFR1,CDKN1C,BDNF,RPS24,SERPINA1,RPS15,RPS19,SLC37A4,RECQL4,HBB,TBC1D24,ACTB,RPS7,HMBS"
Copper,Abnormal forebrain morphology,"PIGQ,CDC6,MSH2,SOX4,TUBG1,APOE,ZSWIM6,KRAS,CEP135,KIF11,LMNB1,TAOK1,PDGFRB,SMAD2,CREBBP,CDKN2C,PRDX1,FOXRED1,KYNU,CYP11A1,CDH11,G6PC3,NPC1,SOD1,AHSG,DUSP6,APP,CA2,PROK2,MAPRE2,BUB1,INSR,COL3A1,YWHAG,CDCA7,GLUL,F2,ITGA3,FBN1,TBX1,TUBB,FGFR3,MAPT,GPT2,HTT,SH3PXD2A,CACNA1G,DNMT1,COL18A1,MYLK,COL4A2,LAMC3,CYB5R3,ASTN2,MACF1,CENPF,SYNE1,NFIA,DHCR24,MAN1B1,MAFB,FTL,SMARCA2,CIT,IGF1,PPP2R2B,GLI3,KDM1A,CDKN1A,FGFR1,FGF13,DHFR,FOXA2,SYNJ1,BDNF,RPS24,SLC2A1,RAB23,ZBTB20,CLP1,ARF1,GPR161,PCDH7,NPC2,COX4I1,ACTG1,SLC44A2,RPS19,KCNJ6,CYP1B1,CLIP1,RECQL4,CACNA1A,HNRNPU,KNG1,DSE,TBC1D24,ACTB,RPS7,BCL11A,IGF1R,SNCA"
Copper,Abnormal cerebral morphology,"PIGQ,CDC6,MSH2,SOX4,TUBG1,APOE,ZSWIM6,KRAS,CEP135,KIF11,LMNB1,TAOK1,PDGFRB,SMAD2,CREBBP,CDKN2C,PRDX1,FOXRED1,KYNU,CYP11A1,CDH11,G6PC3,NPC1,SOD1,AHSG,APP,CA2,MAPRE2,BUB1,INSR,COL3A1,YWHAG,CDCA7,GLUL,F2,ITGA3,FBN1,TBX1,TUBB,FGFR3,MAPT,GPT2,HTT,SH3PXD2A,CACNA1G,DNMT1,COL18A1,MYLK,COL4A2,LAMC3,CYB5R3,ASTN2,MACF1,CENPF,SYNE1,NFIA,DHCR24,MAN1B1,MAFB,FTL,SMARCA2,CIT,IGF1,PPP2R2B,GLI3,KDM1A,CDKN1A,FGFR1,FGF13,DHFR,FOXA2,SYNJ1,BDNF,RPS24,SLC2A1,RAB23,ZBTB20,CLP1,ARF1,GPR161,PCDH7,NPC2,COX4I1,ACTG1,SLC44A2,RPS19,KCNJ6,CYP1B1,CLIP1,RECQL4,CACNA1A,HNRNPU,KNG1,DSE,TBC1D24,ACTB,RPS7,BCL11A,IGF1R,SNCA"
Copper,Abnormal eye morphology,"PIGQ,MMP2,COL1A1,APOB,TUBG1,APOE,ZSWIM6,KRAS,KIF11,SLC40A1,LMNB1,PDGFRB,SMAD2,CREBBP,PRDX1,FOXRED1,EPAS1,CDH3,VCAN,CDH11,OSMR,EGFR,ATM,DUSP6,SEC24D,ANKH,CA2,ANO10,PROK2,MAPRE2,WNT10B,BUB1,AGXT,PCSK9,INSR,COL3A1,YWHAG,CDCA7,DST,HNF4A,ITGA3,MMP1,LAMA3,COL12A1,FBN1,TBX1,TUBB,FGFR3,MAPT,GPT2,MAX,CACNA1G,DNMT1,COL18A1,MYLK,CYB5R3,CENPF,MAN1B1,MAFB,PGK1,GSN,FTL,ASPH,SMARCA2,CIT,WASF1,CFI,GLI3,KDM1A,TKT,PIK3R5,FGFR1,FGF13,MAPKAPK3,FOXA2,SYNJ1,ABCA13,CDKN1C,BDNF,RPS24,SLC2A1,RAB23,ZBTB20,FBN2,MAML2,CLP1,GPR161,C1R,LDLR,COX4I1,ACTG1,RPS19,SLC37A4,KCNJ6,CYP1B1,YAP1,TNFAIP3,NEFL,RECQL4,PLCG2,GHR,CACNA1A,DSE,HBB,TBC1D24,ACTB,RPS7,BCL11A,IGF1R,B2M,TPM3"
Copper,Abnormality of the orbital region,"PIGQ,MMP2,COL1A1,APOB,SOX4,APOE,ZSWIM6,THAP1,KRAS,CEP135,KIF11,LMNB1,PDGFRB,CREBBP,CDH3,CDH11,AHSG,EGFR,ATM,SEC24D,ANKH,ANO10,MAPRE2,WNT10B,BUB1,PCSK9,COL3A1,IL7R,YWHAG,CDCA7,ITGA3,MMP1,LAMA3,FBN1,TBX1,LIPA,TUBB,FGFR3,PARK7,MAPT,MAX,CACNA1G,COL18A1,DHCR24,MAN1B1,MAFB,GSN,FTL,BMP2,ASPH,SMARCA2,CIT,WASF1,GLI3,KDM1A,OBSL1,TKT,PIK3R5,FGFR1,FGF13,FOXA2,SYNJ1,RPS24,RAB23,ZBTB20,CLP1,LDLR,ACTG1,RPS19,SLC37A4,KCNJ6,RECQL4,CACNA1A,DSE,HBB,TBC1D24,ACTB,RPS7,BCL11A,IGF1R"
Copper,Abnormality of the respiratory system,"CDC6,VCL,HMOX1,PON1,PFN1,COL1A1,MSH2,APOB,CAT,EGR2,SOX4,RAC2,APOE,ZSWIM6,RARA,KRAS,KIF11,LMNB1,PDGFRB,SMAD2,DNAJB6,CREBBP,PRDX1,MAP3K8,FOXRED1,KYNU,G6PC3,SOD1,RASA1,EGFR,ATM,DSC2,PLOD2,ANKH,ANKS6,BUB1,PCSK9,COL3A1,IL7R,CDCA7,GLUL,DST,F2,ITGA3,MET,SERPINF2,MMP1,LAMA3,COL12A1,FBN1,TBX1,LIPA,FGFR3,MAPT,CASP8,MYLK,CYB5R3,SYNE1,NCF2,DHCR24,GSN,TP73,BMP2,JAK2,SMARCA2,CFI,GLI3,CXCR4,FGFR1,FGF13,LAMP2,CDKN1C,SERPINA1,SLC2A1,FBN2,WDR1,PLEKHG5,NPC2,ITGA7,LDLR,COX4I1,SLC37A4,KCNJ6,NOS1,PLCG2,CACNA1A,DSE,HBB,TBC1D24,GCLC,B2M,TPM3,HMBS"
Copper,Neoplasm by anatomical site,"MSH2,CAT,SOX4,KRT9,APOE,ZSWIM6,RARA,KRAS,KIF11,BARD1,PDGFRB,CREBBP,MAP3K8,EPAS1,RASA1,ARHGAP26,EGFR,ATM,MAPRE2,BUB1,IL7R,F2,HNF4A,MET,HBA1,MMP1,LAMA3,TUBB,FGFR3,FN1,MAP3K6,CASP8,MAX,MYLK,RAD54L,PTPN3,TP73,JAK2,GLI3,BCL2,CXCR4,FGFR1,CDKN1C,BDNF,RPS24,SERPINA1,RPS15,RPS19,SLC37A4,RECQL4,HBB,TBC1D24,RPS7,HMBS"
Copper,Abnormality of immune system physiology,"HMOX1,MMP2,COL1A1,CAT,SOX4,C3,KRT9,RAC2,APOE,RARA,KRAS,KIF11,LMNB1,CREBBP,PRDX1,IL1B,C9,CDH3,KYNU,CSTA,G6PC3,EGFR,ATM,BUB1,AGXT,INSR,COL3A1,IL7R,CDCA7,GLUL,ITGA3,MET,HBA1,MMP1,LAMA3,FBN1,TBX1,FGFR3,CTSB,CASP8,CACNA1G,DNMT1,MYLK,NCF2,C8B,GSN,C1QC,JAK2,IFNGR2,SMARCA2,WASF1,CFI,GLI3,TF,CXCR4,TKT,PIK3R5,FGFR1,CDKN1C,C4B,SERPINA1,SLC2A1,WDR1,C1R,ITGA7,RPS15,SLC37A4,KCNJ6,NOS1,TNFAIP3,RECQL4,PLCG2,CACNA1A,DSE,HBB,TBC1D24,ACTB,GCLC,B2M,FECH,TPM3"
Copper,Abnormal axial skeleton morphology,"PIGQ,CDC6,HMOX1,MMP2,COL1A1,CYP27B1,EGR2,SOX4,RAC2,TUBG1,APOE,ZSWIM6,KRAS,CEP135,KIF11,LMNB1,TAOK1,PDGFRB,SMAD2,CREBBP,PRDX1,FOXRED1,KYNU,CDH11,G6PC3,AHSG,RASA1,ATM,SEC24D,PLOD2,ANKH,CA2,MAPRE2,BUB1,INSR,COL3A1,FOS,YWHAG,CDCA7,ITGA3,MET,COL12A1,FBN1,TBX1,TUBB,FGFR3,MAPT,GPT2,FN1,HTT,GFPT1,CACNA1G,COL18A1,MYLK,CYB5R3,MACF1,CENPF,SYNE1,TAB2,NCF2,NFIA,DHCR24,MAN1B1,MAFB,BMP2,ASPH,SMARCA2,CIT,IGF1,CFI,GLI3,KDM1A,OBSL1,CXCR4,PIK3R5,FGFR1,FGF13,DHFR,FOXA2,SYNJ1,CDKN1C,BDNF,RPS24,SERPINA1,SLC2A1,RAB23,ZBTB20,FBN2,CAPN1,CLP1,PLEKHG5,ARF1,C1R,ITGA7,COX4I1,ACTG1,RPS19,KCNJ6,CLIP1,NEFL,RECQL4,GHR,CACNA1A,HNRNPU,DSE,HBB,TBC1D24,ACTB,RPS7,BCL11A,IGF1R,GCLC,B2M,TPM3,HMBS"
Copper,Growth abnormality,"PIGQ,CDC6,HMOX1,MMP2,COL1A1,CYP27B1,MSH2,SOX4,APOE,ZSWIM6,RARA,KRAS,CEP135,KIF11,LMNB1,TAOK1,PDGFRB,SMAD2,CREBBP,PRDX1,FOXRED1,EPAS1,CDH3,KYNU,CYP11A1,G6PC3,AHSG,RASA1,ATM,DUSP6,SEC24D,PLOD2,CA2,PROK2,ANKS6,MAPRE2,BUB1,AGXT,INSR,COL3A1,IL7R,FOS,YWHAG,CDCA7,DST,F2,HNF4A,MET,MMP1,LAMA3,COL12A1,FBN1,TBX1,LIPA,TUBB,FGFR3,GPT2,FN1,HTT,SFXN4,CASP8,MAX,MYLK,COL4A2,CYB5R3,MACF1,SYNE1,TAB2,DHCR24,MAN1B1,MAFB,BMP2,JAK2,SMARCA2,CIT,IGF1,STEAP3,GLI3,KDM1A,OBSL1,TKT,FGFR1,FGF13,FOXA2,SYNJ1,CDKN1C,BDNF,RPS24,SERPINA1,SLC2A1,RAB23,ZBTB20,FBN2,CLP1,GPR161,C1R,ITGA7,COX4I1,ACTG1,RPS19,SLC37A4,KCNJ6,NOS1,RECQL4,GHR,CACNA1A,DSE,HBB,ACTB,RPS7,IGF1R,GCLC,TPM3,SNCA"
Copper,Abnormality of the upper limb,"PIGQ,CDC6,VCL,HMOX1,MMP2,COL1A1,CYP27B1,EGR2,SOX4,KRT9,APOE,KRAS,LMNB1,PDGFRB,SMAD2,DNAJB6,CREBBP,CDH3,CSTA,MECOM,CDH11,G6PC3,AHSG,RASA1,DSC2,PLOD2,MAPRE2,WNT10B,BUB1,INSR,COL3A1,FOS,DST,F2,KRT2,MMP1,LAMA3,COL12A1,FBN1,TBX1,TUBB,FGFR3,CTSB,FN1,HTT,GFPT1,MYLK,SYNE1,DHCR24,MAN1B1,MAFB,BMP2,SMARCA2,WASF1,IGF1,GLI3,KDM1A,OBSL1,FGFR1,CDKN1C,RPS24,SERPINA1,RAB23,ZBTB20,FBN2,PLEKHG5,C1R,ITGA7,COX4I1,ACTG1,RPS19,NEFL,RECQL4,GHR,CACNA1A,DSE,TBC1D24,ACTB,RPS7,IGF1R,GCLC,B2M,TPM3,HMBS"
Copper,Abnormal cerebral vascular morphology,"COL1A1,APOB,APOE,KRAS,SMAD2,CDKN2C,PRDX1,EPAS1,RASA1,APP,AGXT,PCSK9,COL3A1,F2,SERPINF2,FBN1,LIPA,FN1,SH3PXD2A,MAX,MYLK,COL4A2,ASTN2,NFIA,JAK2,CDKN1A,OBSL1,PCDH7,LDLR,ACTG1,SLC44A2,ABCB1,CYP1B1,KNG1,HBB,ACTB"
Copper,Abnormality of skin pigmentation,"MMP2,MSH2,CAT,APOE,KRAS,SLC40A1,PDGFRB,CREBBP,CDH3,CSTA,CYP11A1,ATM,MAPRE2,BUB1,INSR,COL3A1,DST,F2,LAMA3,FBN1,TBX1,TUBB,FGFR3,NCF2,MAN1B1,MAFB,GPNMB,WASF1,IGF1,STEAP3,CXCR4,FGFR1,CDKN1C,SERPINA1,C1R,RECQL4,PLCG2,HBB,ACTB"
Copper,Anemia,"HMOX1,CAT,RAC2,RARA,KRAS,SLC40A1,PRDX1,FOXRED1,MECOM,G6PC3,CA2,ANKS6,AGXT,COL3A1,IL7R,CDCA7,F2,MET,HBA1,MMP1,LAMA3,LIPA,SFXN4,CASP8,PGK1,JAK2,STEAP3,G6PD,TF,DHFR,RPS24,SLC2A1,ZBTB20,COX4I1,RPS19,SLC37A4,TNFAIP3,RECQL4,HBB,RPS7,GCLC,FECH"
Copper,Abnormality of higher mental function,"PIGQ,CDC6,MMP2,PFN1,COL1A1,MSH2,SOX4,APOE,ZSWIM6,THAP1,KRAS,CEP135,KIF11,LMNB1,TAOK1,PDGFRB,DNAJB6,CREBBP,PRDX1,FOXRED1,EPAS1,KYNU,MECOM,SLC1A3,CDH11,NPC1,SOD1,AHSG,ATM,DUSP6,APP,CA2,ANO10,PROK2,MAPRE2,BUB1,INSR,COL3A1,FOS,YWHAG,CDCA7,F2,HNF4A,HBA1,FBN1,TBX1,LIPA,TUBB,FGFR3,PARK7,MAPT,GPT2,HTT,SFXN4,MAX,CACNA1G,DNMT1,COL18A1,CYB5R3,MACF1,SYNE1,TAB2,NFIA,DHCR24,MAN1B1,PGK1,GSN,FTL,JAK2,SMARCA2,CIT,WASF1,IGF1,PPP2R2B,GLI3,KDM1A,IFRD1,CXCR4,TKT,PIK3R5,FGFR1,FGF13,LAMP2,SYNJ1,CDKN1C,BDNF,RPS24,SERPINA1,SLC2A1,RAB23,ZBTB20,CAPN1,CLP1,ARF1,GPR161,NPC2,ITGA7,COX4I1,ACTG1,RPS19,SLC37A4,KCNJ6,SMOX,YAP1,CLIP1,NEFL,RECQL4,GHR,CACNA1A,HNRNPU,TBC1D24,ACTB,RPS7,BCL11A,IGF1R,GCLC,HMBS,SNCA"
Copper,Abnormal facial skeleton morphology,"PIGQ,CDC6,HMOX1,MMP2,COL1A1,RAC2,APOE,KRAS,CEP135,KIF11,PDGFRB,SMAD2,CREBBP,CDH11,ATM,SEC24D,ANKH,CA2,MAPRE2,BUB1,INSR,COL3A1,FOS,CDCA7,COL12A1,FBN1,TBX1,TUBB,FGFR3,CACNA1G,MYLK,CENPF,TAB2,NCF2,DHCR24,MAN1B1,MAFB,ASPH,SMARCA2,IGF1,CFI,GLI3,OBSL1,CXCR4,FGFR1,CDKN1C,BDNF,RPS24,SERPINA1,RAB23,ZBTB20,FBN2,C1R,ITGA7,ACTG1,RPS19,KCNJ6,RECQL4,GHR,DSE,HBB,ACTB,RPS7,BCL11A,IGF1R,GCLC,B2M,TPM3"
Copper,Hyperpigmentation of the skin,"MMP2,MSH2,APOE,KRAS,SLC40A1,PDGFRB,CREBBP,CSTA,CYP11A1,ATM,MAPRE2,BUB1,INSR,COL3A1,F2,TUBB,FGFR3,NCF2,MAN1B1,MAFB,GPNMB,WASF1,IGF1,STEAP3,FGFR1,CDKN1C,SERPINA1,C1R,RECQL4,HBB,ACTB"
Copper,Disease,"MAPK12,MMP2,CTSH,APLP1,COL1A1,TNFAIP6,C3,EGLN3,APOE,KRAS,PDGFRB,RHBDF1,CREBBP,CRISPLD2,PRDX1,C9,MECOM,JDP2,CDH11,RASA1,EGFR,TENM4,ATM,SEC24D,EDIL3,EVA1C,INSR,COL3A1,IL7R,TNS3,HNF4A,CLU,MMP1,LAMA3,FBN1,TBX1,SYNGR1,TUBB,MAPT,SHANK2,CASP8,COL18A1,COL4A2,ASTN2,CALD1,SYNE1,TAB2,CD58,MAN1B1,PIP4K2A,BMP2,ASPH,ITPR2,JAK2,ETS1,IGF1,CFI,BACH1,PIK3R5,HLA-B,PHLDB2,BDNF,ZBTB20,FBN2,IL32,FRY,APOC1,SMOX,CYP1B1,PDLIM5,TNFAIP3,PLCG2,GHR,CACNA1A,KNG1,DSE,TBC1D24,BCL11A,IGF1R,TPM3,SNCA"
Copper,Abnormality of the ocular adnexa,"PIGQ,COL1A1,APOB,SOX4,APOE,ZSWIM6,THAP1,KRAS,CEP135,KIF11,LMNB1,PDGFRB,CREBBP,CDH3,CDH11,AHSG,EGFR,ATM,SEC24D,ANKH,ANO10,MAPRE2,WNT10B,BUB1,PCSK9,COL3A1,IL7R,YWHAG,CDCA7,ITGA3,MMP1,FBN1,TBX1,LIPA,TUBB,FGFR3,PARK7,MAPT,CACNA1G,COL18A1,DHCR24,MAN1B1,MAFB,GSN,FTL,BMP2,ASPH,SMARCA2,CIT,WASF1,GLI3,KDM1A,OBSL1,TKT,PIK3R5,FGFR1,FGF13,SYNJ1,RPS24,RAB23,ZBTB20,CLP1,LDLR,ACTG1,RPS19,SLC37A4,RECQL4,CACNA1A,DSE,HBB,TBC1D24,ACTB,RPS7,BCL11A,IGF1R"
Copper,Abnormality of the gastrointestinal tract,"HMOX1,PFN1,COL1A1,MSH2,SOX4,RAC2,APOE,ZSWIM6,KRAS,BARD1,LMNB1,TAOK1,PDGFRB,DNAJB6,CREBBP,CDH11,NPC1,SOD1,EGFR,ATM,APP,BUB1,INSR,COL3A1,YWHAG,CDCA7,F2,HNF4A,MET,MMP1,LAMA3,FBN1,TBX1,LIPA,FGFR3,MAPT,HTT,MAP3K6,CASP8,CACNA1G,COL18A1,MYLK,MACF1,CENPF,NCF2,DHCR24,MAFB,PTPN3,FTL,JAK2,GLI3,CXCR4,PIK3R5,FGFR1,FGF13,SYNJ1,CDKN1C,RPS24,SERPINA1,FBN2,ARF1,C1R,NPC2,ITGA7,RPS19,SLC37A4,NOS1,TNFAIP3,RECQL4,PLCG2,CACNA1A,DSE,HBB,TBC1D24,ACTB,RPS7,GCLC,B2M,TPM3,HMBS,SNCA"
Copper,Abnormality of the nose,"PIGQ,HMOX1,MMP2,COL1A1,SOX4,RAC2,APOE,ZSWIM6,RARA,KRAS,KIF11,LMNB1,PDGFRB,CREBBP,KYNU,CDH11,G6PC3,AHSG,RASA1,ATM,DUSP6,ANKH,PROK2,MAPRE2,BUB1,INSR,COL3A1,IL7R,CDCA7,GLUL,F2,ITGA3,FBN1,TBX1,TUBB,FGFR3,PARK7,HTT,CACNA1G,COL18A1,CENPF,TAB2,NFIA,DHCR24,MAN1B1,MAFB,BMP2,ASPH,JAK2,SMARCA2,CIT,IGF1,CFI,GLI3,KDM1A,OBSL1,CXCR4,FGFR1,FOXA2,SYNJ1,CDKN1C,RPS24,SERPINA1,SLC2A1,RAB23,CLP1,COX4I1,ACTG1,RPS19,SLC37A4,KCNJ6,RECQL4,PLCG2,GHR,CACNA1A,DSE,HBB,TBC1D24,ACTB,RPS7,IGF1R,GCLC,B2M,SNCA"
Copper,Abnormality of limb bone morphology,"PIGQ,CDC6,HMOX1,MMP2,COL1A1,CYP27B1,GNB4,EGR2,SOX4,APOE,ZSWIM6,KRAS,LMNB1,PDGFRB,SMAD2,CREBBP,CDH3,MECOM,CDH11,G6PC3,SOD1,AHSG,RASA1,SEC24D,PLOD2,ANKH,CA2,MAPRE2,WNT10B,BUB1,INSR,COL3A1,IL7R,CDCA7,F2,MET,LAMA3,COL12A1,FBN1,TBX1,TUBB,FGFR3,FN1,HTT,CACNA1G,MYLK,CENPF,SYNE1,DHCR24,MAN1B1,MAFB,BMP2,SMARCA2,WASF1,IGF1,GLI3,KDM1A,OBSL1,FGFR1,FOXA2,CDKN1C,RPS24,SERPINA1,SLC2A1,RAB23,ZBTB20,FBN2,PLEKHG5,C1R,COX4I1,ACTG1,RPS19,NEFL,RECQL4,GHR,DSE,HBB,TBC1D24,ACTB,RPS7,IGF1R,GCLC,B2M"
Copper,Localized skin lesion,"MMP2,COL1A1,MSH2,APOB,APOE,ZSWIM6,KRAS,KIF11,PDGFRB,CREBBP,CDH3,CSTA,RASA1,ATM,SEC24D,BUB1,PCSK9,INSR,COL3A1,DST,KRT2,MMP1,LAMA3,COL12A1,FBN1,TBX1,LIPA,FGFR3,NCF2,DHCR24,MAN1B1,MAFB,GSN,GPNMB,WASF1,IGF1,STEAP3,GLI3,FGFR1,CDKN1C,RAB23,WDR1,ARF1,C1R,LDLR,SLC37A4,CYP1B1,RECQL4,DSE,HBB,ACTB,B2M"
Copper,Abnormal skeletal muscle morphology,"PIGQ,CDC6,VCL,MMP2,PON1,PFN1,MSH2,EGR2,APOE,THAP1,KRAS,LMNB1,DNAJB6,CREBBP,FOXRED1,CDH3,SOD1,AHSG,RASA1,ATM,DUSP6,PLOD2,ANKH,APP,ANO10,PROK2,BUB1,AGXT,INSR,COL3A1,FOS,YWHAG,CDCA7,GLUL,DST,F2,SERPINF2,MMP1,LAMA3,COL12A1,FBN1,FGFR3,MAPT,SFXN4,GFPT1,CENPF,SYNE1,DHCR24,MAFB,PGK1,GSN,FTL,PPP2R2B,GLI3,KDM1A,IFRD1,OBSL1,PIK3R5,FGFR1,FGF13,LAMP2,SYNJ1,CDKN1C,RPS24,SERPINA1,RAB23,ZBTB20,FBN2,CAPN1,PLEKHG5,ITGA7,COX4I1,RPS19,KCNJ6,NEFL,RECQL4,CACNA1A,DSE,HBB,ACTB,RPS7,GCLC,B2M,TPM3,HMBS,SNCA"
Copper,Abnormal heart morphology,"PIGQ,VCL,HMOX1,MMP2,COL1A1,MSH2,APOB,SOX4,APOE,KRAS,KIF11,SLC40A1,LMNB1,SMAD2,CREBBP,PRDX1,FOXRED1,KYNU,G6PC3,RASA1,EGFR,SEC24D,DSC2,CALM3,ANKS6,BUB1,PCSK9,INSR,COL3A1,FOS,F2,HBA1,MMP1,LAMA3,FBN1,TBX1,FGFR3,FN1,COL18A1,MYLK,SYNE1,TAB2,GSN,BMP2,SMARCA2,GLI3,KDM1A,CXCR4,TKT,FGFR1,FGF13,LAMP2,CDKN1C,RPS24,SERPINA1,RAB23,FBN2,ARF1,ITGA7,LDLR,COX4I1,RPS19,RECQL4,DSE,HBB,TBC1D24,ACTB,RPS7,IGF1R,GCLC,B2M,TPM3"
Copper,Abnormal vascular physiology,"COL1A1,KRAS,SMAD2,CDKN2C,PRDX1,G6PC3,RASA1,APP,AGXT,COL3A1,F2,MET,FBN1,LIPA,FGFR3,SH3PXD2A,CASP8,MYLK,ASTN2,NFIA,JAK2,CDKN1A,FGFR1,SERPINA1,PCDH7,ACTG1,SLC44A2,SLC37A4,CYP1B1,KNG1,HBB,ACTB"
Copper,Abnormal renal morphology,"PIGQ,CYP27B1,APOB,SOX4,C3,APOE,KRAS,CEP135,LMNB1,CREBBP,PRDX1,EPAS1,KYNU,G6PC3,DUSP6,CA2,PROK2,ANKS6,BUB1,AGXT,PCSK9,INSR,HNF4A,ITGA3,MMP1,LAMA3,FBN1,TBX1,FGFR3,FN1,MAX,MYLK,CENPF,NFIA,DHCR24,MAFB,C1QC,CIT,CFI,GLI3,TKT,FGFR1,FGF13,CDKN1C,RPS24,RAB23,LDLR,ACTG1,RPS19,SLC37A4,RECQL4,DSE,TBC1D24,ACTB,RPS7,B2M"
Copper,Abnormality of the lower limb,"PIGQ,CDC6,VCL,MMP2,COL1A1,CYP27B1,GNB4,EGR2,KRT9,APOE,ZSWIM6,KRAS,LMNB1,PDGFRB,SMAD2,CREBBP,KYNU,CSTA,CDH11,SOD1,RASA1,DUSP6,SEC24D,DSC2,PLOD2,ANKH,CA2,ANO10,PROK2,MAPRE2,WNT10B,INSR,COL3A1,IL7R,FOS,DST,KRT2,MET,LAMA3,COL12A1,FBN1,TBX1,TUBB,FGFR3,CTSB,FN1,HTT,GFPT1,CASP8,MYLK,SYNE1,DHCR24,MAN1B1,MAFB,BMP2,SMARCA2,WASF1,GLI3,IFRD1,OBSL1,PIK3R5,FGFR1,FGF13,LAMP2,SYNJ1,RAB23,ZBTB20,FBN2,CAPN1,PLEKHG5,ARF1,C1R,ITGA7,COX4I1,NEFL,RECQL4,GHR,DSE,HBB,TBC1D24,ACTB,IGF1R,TPM3,SNCA"
Copper,Abnormal appendicular skeleton morphology,"PIGQ,CDC6,HMOX1,MMP2,COL1A1,CYP27B1,GNB4,EGR2,SOX4,APOE,ZSWIM6,KRAS,LMNB1,PDGFRB,SMAD2,CREBBP,CDH3,MECOM,CDH11,G6PC3,SOD1,AHSG,RASA1,SEC24D,PLOD2,ANKH,CA2,MAPRE2,WNT10B,BUB1,INSR,COL3A1,IL7R,CDCA7,F2,MET,LAMA3,COL12A1,FBN1,TBX1,TUBB,FGFR3,FN1,HTT,CACNA1G,MYLK,CENPF,SYNE1,DHCR24,MAN1B1,MAFB,BMP2,SMARCA2,WASF1,IGF1,GLI3,KDM1A,OBSL1,FGFR1,FOXA2,CDKN1C,RPS24,SERPINA1,SLC2A1,RAB23,ZBTB20,FBN2,PLEKHG5,ARF1,C1R,ITGA7,COX4I1,ACTG1,RPS19,NEFL,RECQL4,GHR,DSE,HBB,TBC1D24,ACTB,RPS7,IGF1R,GCLC,B2M,TPM3"
