ChemicalName,description,preferredNames
Copper,Monogenic disease,"PIGQ,SERPIND1,COL1A1,APOC3,CYP27B1,GNB4,MSH2,APOB,EGR2,SOX4,C3,RAC2,TUBG1,HBA2,APOE,ZSWIM6,THAP1,KRAS,CEP135,OASL,KIF11,BARD1,LMNB1,SMAD2,DNAJB6,RHBDF1,CREBBP,IL1B,C9,EPAS1,CDH3,KYNU,YWHAE,VCAN,CYP11A1,G6PC3,NPC1,RASA1,ATM,FSIP1,SEC24D,TRIM36,MBNL1,ANKH,APP,CA2,CALM3,PWP2,SPATC1L,ANO10,WDR90,ANKS6,SLC9A5,MAPRE2,PCSK9,INSR,COL3A1,CDCA7,DST,F2,KRT2,HNF4A,CLU,SERPINF2,HBA1,LAMA3,FBN1,TBX1,EEF1A1,FGFR3,PARK7,IFITM10,HTT,SH3PXD2A,MAP3K6,FAM219B,APOA4,CASP8,CACNA1G,DNMT1,COL4A2,CENPF,SYNE1,NFIA,MAN1B1,MAFB,PGK1,ZBTB43,GSN,FTL,TP73,SAT1,IFNGR2,SMARCA2,CIT,IGF1,PPP2R2B,CFI,GLI3,BICDL1,SUN1,OBSL1,CXCR4,CHEK1,FGFR1,LAMP2,ANO6,SYNJ1,SERPINA1,SLC2A1,FBN2,CAPN1,PLEKHG5,RAI2,SERPINA3,NPC2,ITGA7,ACTG1,SLC37A4,KCNJ6,CYP1B1,TNFAIP3,NEFL,RECQL4,PLCG2,GHR,CACNA1A,HNRNPU,KNG1,DSE,HBB,TBC1D24,ACTB,BCL11A,B2M,TPM3,CALM1,CALM2,SNCA"
Copper,Brain disease,"PIGQ,CLDN11,C3,APOE,THAP1,LMNB1,IL1B,YWHAE,JDP2,SOD1,EGFR,ATM,MBNL1,APP,ANO10,SLC9A5,YWHAG,F2,PARK7,MAPT,HTT,CACNA1G,DNMT1,COL4A2,ASTN2,SYNE1,SCNM1,C1QC,WASF1,PPP2R2B,YWHAZ,BICDL1,BCL2,CHEK1,TKT,FGF13,PRKCA,SYNJ1,FAM131B,BDNF,SLC2A1,YAP1,NEFL,CACNA1A,HNRNPU,TBC1D24,ACTB,SNCA"
Copper,Alzheimers disease,"APOE,APP,CLU,A2M,MAPT,CTSB,BDNF,SERPINA3,SNCA"
Copper,Huntingtons disease,"SOD1,APP,HTT,BDNF,SNCA"
Copper,Cardiovascular system disease,"APOH,VCL,HMOX1,CHGA,MPO,APOB,APOE,GADD45G,KRAS,DAB2IP,IL1B,RASA1,ATM,DSC2,CALM3,PCSK9,COL3A1,F2,FBN1,SELE,TBX1,PDE5A,MYLK,COL4A2,CALD1,JAK2,BCL2,HLA-B,BDNF,SLC2A1,FBN2,TINCR,CALM1,CALM2"
Copper,Urinary system disease,"MPO,CYP27B1,C3,DNAJB9,SMAD2,CREBBP,EPAS1,RHOB,ATM,CA2,ANKS6,AGXT,F2,MET,KRT7,FGFR3,FN1,APOA4,COL18A1,RAPGEF1,LCN2,SLC3A2,SMARCA2,CFI,CDKN1A,C4B,B2M"
Copper,Gastrointestinal system cancer,"CHGA,MSH2,KRAS,EGFR,EDIL3,MET,KRT7,MAP3K6,S100A8,C8B,PTPN3,GAPDH,BCL2,CDKN1A,ABCB1,TCF7L2,ACTB"
Copper,Connective tissue disease,"MMP2,COL1A1,CYP27B1,CCDC92,ZSWIM6,PDGFRB,IL1B,SEC24D,PLOD2,ANKH,CA2,COL3A1,DST,LAMA3,COL12A1,FBN1,HEY1,FGFR3,MAPT,IFITM10,SH3PXD2A,COL18A1,ASTN2,CALD1,TAB2,NCF2,CD58,BMP2,SMARCA2,SLC16A9,GLI3,IL1R1,FGFR1,HLA-B,ANO6,C4B,SLC2A1,RAB23,FBN2,C1R,SERPINA3,KCNJ6,TNFAIP3,RECQL4,DSE,IGF1R"
Copper,Intestinal cancer,"MSH2,KRAS,EGFR,EDIL3,KRT7,C8B,GAPDH,BCL2,CDKN1A,TCF7L2"
Copper,Finnish type amyloidosis,"C3,APOE,C9,GSN,SERPINA1"
Copper,Kidney disease,"MPO,CYP27B1,C3,DNAJB9,SMAD2,EPAS1,CA2,ANKS6,AGXT,F2,MET,KRT7,FN1,APOA4,COL18A1,RAPGEF1,LCN2,SLC3A2,SMARCA2,CFI,C4B,B2M"
Copper,Disease of metabolism,"APOC3,APOB,CAT,C3,DNAJB9,APOE,TCN1,SLC40A1,IL1B,C9,FOXRED1,KYNU,CYP11A1,G6PC3,NPC1,AHSG,OSMR,APP,AGXT,PCSK9,INSR,F2,HNF4A,CLU,HBA1,A2M,LIPA,EEF1A1,FN1,APOA4,DHCR24,MAN1B1,PGK1,GSN,SLC3A2,GPNMB,IGF1,G6PD,SUN1,ADCY3,TKT,LAMP2,SERPINA1,SERPINA3,NPC2,LDLR,ACTG1,SLC37A4,ABCB1,TCF7L2,HBB,ACTB,B2M,FECH,HMBS,SNCA"
Copper,Artery disease,"APOB,APOE,DAB2IP,IL1B,PCSK9,COL3A1,F2,FBN1,SELE,PDE5A,MYLK,COL4A2,HLA-B,FBN2"
Copper,Congenital hemolytic anemia,"HBA2,HBA1,CYB5R3,PGK1,G6PD,SLC2A1,HBB,BCL11A,GCLC"
Copper,Gastrointestinal system disease,"CHGA,COL1A1,MSH2,KRAS,IL1B,NPR3,AHSG,EGFR,ANKH,APEH,EDIL3,GLUL,F2,HNF4A,MET,KRT7,TMEM201,MAP3K6,MYLK,LAMC3,S100A8,C8B,MAFB,PTPN3,JAK2,GLI3,GAPDH,BCL2,CDKN1A,SERPINA1,LDLR,ABCB1,TCF7L2,ACTB,SNCA"
Copper,Immune system disease,"APOH,MPO,PFN1,CYP27B1,C3,RAC2,APOE,THAP1,KRAS,IL1B,C9,BIRC3,CA2,IL7R,DST,F2,HBA1,LAMA3,TBX1,FN1,CASP8,COL18A1,NCF2,CD58,JAK2,IFNGR2,CFI,BCL2,IL1R1,CXCR4,HLA-B,C4B,ABCB1,TNFAIP3,NEFL,PLCG2,KNG1,ACTB,B2M"
Copper,Hemolytic anemia,"HBA2,HBA1,CYB5R3,PGK1,SMARCA2,G6PD,SLC2A1,HBB,BCL11A,GCLC"
Copper,Dementia,"APOE,SOD1,APP,MAPT,BDNF,SNCA"
Copper,Bone disease,"MMP2,COL1A1,CYP27B1,ZSWIM6,IL1B,SEC24D,PLOD2,ANKH,CA2,FBN1,HEY1,FGFR3,IFITM10,SH3PXD2A,COL18A1,ASTN2,TAB2,NCF2,CD58,BMP2,SMARCA2,SLC16A9,GLI3,IL1R1,FGFR1,HLA-B,ANO6,SLC2A1,RAB23,SERPINA3,TNFAIP3,RECQL4,IGF1R"
Copper,Lung disease,"CHGA,MPO,KRAS,RHEB,MAP3K8,IL1B,EGFR,F2,MET,MAPT,COL18A1,NCF2,FTL,SERPINA1,HBB,BCL11A"
Copper,Bone structure disease,"MMP2,COL1A1,CYP27B1,FBN1,BMP2,IGF1R"
Copper,Familial hyperlipidemia,"APOC3,APOB,APOE,PCSK9,LDLR"
Copper,Diamond-Blackfan anemia,"RPS27A,ZBTB43,RPS24,RPS15,RPS19,RPS7,RPS27"
Copper,Inherited metabolic disorder,"APOC3,APOB,CAT,C3,APOE,TCN1,SLC40A1,IL1B,C9,FOXRED1,KYNU,CYP11A1,G6PC3,NPC1,OSMR,APP,AGXT,PCSK9,INSR,HNF4A,CLU,HBA1,LIPA,EEF1A1,APOA4,DHCR24,MAN1B1,PGK1,GSN,SLC3A2,GPNMB,IGF1,G6PD,SUN1,LAMP2,SERPINA1,SERPINA3,NPC2,LDLR,ACTG1,SLC37A4,ABCB1,TCF7L2,HBB,ACTB,B2M,FECH,HMBS,SNCA"
Copper,Parkinsons disease,"YWHAE,YWHAG,PARK7,MAPT,YWHAQ,YWHAZ,SYNJ1,SNCA"
Copper,Primary immunodeficiency disease,"APOH,MPO,CYP27B1,C3,RAC2,IL1B,C9,CA2,IL7R,DST,F2,HBA1,LAMA3,TBX1,COL18A1,NCF2,CD58,JAK2,IFNGR2,CFI,IL1R1,CXCR4,HLA-B,C4B,ABCB1,TNFAIP3,NEFL,PLCG2,KNG1"
Copper,Hepatobiliary system cancer,"KRAS,EGFR,MET,KRT7,PTPN3,GAPDH,BCL2,ABCB1,ACTB"
Copper,Thalassemia,"HBA2,HBA1,SMARCA2,HBB,BCL11A"
Copper,Creutzfeldt-Jakob disease,"C3,APOE,C1QC,YWHAZ"
Copper,Lewy body dementia,"APOE,APP,MAPT,SNCA"
Copper,Acrocephalosyndactylia,"FGFR3,GLI3,FGFR1,RAB23"
Copper,Toxic encephalopathy,"IL1B,APP,BDNF,SNCA"
Copper,Cognitive disorder,"APOE,YWHAE,SOD1,TENM4,APP,MAPT,HTT,ABCA13,BDNF,FKBP5,SNCA"
Copper,Large intestine cancer,"KRAS,EGFR,EDIL3,GAPDH,BCL2,CDKN1A,TCF7L2"
Gadolinium,Silicosis,"TGFB1,IL1B"
Gadolinium,Brain ischemia,"IL1B,BCL2"
Gadolinium,Osteoarthritis,"TGFB1,IL1B"
Gadolinium,Vascular disease,"TGFB1,IL1B,BCL2"
Gadolinium,Intestinal disease,"TGFB1,IL1B,BCL2"
Gadolinium,Colorectal cancer,"TGFB1,BCL2"
Iron,Dementia,"APOE,SOD1,APP,SNCA"
Iron,Lewy body dementia,"APOE,APP,SNCA"
Iron,Huntingtons disease,"SOD1,APP,SNCA"
Iron,Hematopoietic system disease,"CYP27B1,EPAS1,F13A1,AHSP,F2,CYBRD1,HBA1,BCL2,GCLC,B2M"
Iron,Hemochromatosis,"SLC40A1,TFRC,TFR2"
Iron,Frontotemporal dementia,"SOD1,APP,SNCA"
Iron,Disease by infectious agent,"CYP27B1,APOE,APP,F2,SLPI,CD58,FTL,SNCA"
Iron,Cognitive disorder,"APOE,CACNA1C,SOD1,APP,SNCA"
Iron,Prion disease,"APOE,APP,SNCA"
Lead,Disease,"KRT14,HSD17B10,LGALS1,HMOX1,CHGA,SNTA1,SLC6A2,SLC1A6,ICAM5,PON1,CAV2,WFS1,CD82,CYP27B1,HBEGF,CAT,ATXN1,C3,KRT9,NR1D1,DNAJB9,KRT5,KRT6B,APOE,GFAP,CHRM3,PHC2,SEMA6A,GABBR2,POU5F1,KIF11,SLC40A1,LMNB1,ALDH2,SLC30A4,RHEB,CHD5,NOX4,IL1B,FOXRED1,CDH3,ARHGAP31,CSTA,KLKB1,VCAN,NRXN2,ANK1,CACNA1C,ST8SIA2,CDH11,GATA6,SOD1,AHSG,OSMR,NTRK2,ANK3,FER,NBAS,JAZF1,APP,ADAMTS5,CA2,WNT4,NPTN,PDXK,EDIL3,FNDC1,SPRED1,AMN,SLC9A5,MAPRE2,RAB8A,SPINT2,KRT16,MFF,FOS,YWHAG,ASPSCR1,NEUROD2,CDCA7,CALB2,DST,F2,CBX2,KRT2,ASPHD1,RAB6A,GSTM1,INSM1,PHKB,CLU,ITGA3,NUP98,GLS,NEUROG1,RPS15A,PHYHIP,SERPINF2,A2M,FBN1,PEG3,NPTXR,SLC6A17,CNTN2,SULT4A1,LRP2BP,EPB41L1,NXN,PLCB1,EEF1A1,FOXO3,FGFR3,DLK1,TRIM24,MEF2C,RBM5,TNFSF13,SHANK2,EPB41,NDUFV3,FN1,LMX1B,SH3PXD2A,RPS26,ANK2,GFPT1,RAD23B,SYNE2,GAD1,ELN,DNMT1,COL18A1,PLXNA4,PTPRF,HLA-DRB1,ETS2,COL4A2,DNAJC5,EIF3B,LAMC3,MACF1,CALD1,MSRB1,SCAMP5,CNST,CD55,SYNE1,CACNA1E,NDUFS2,TACC2,FBXL4,CD58,PAX2,RPL5,OGFRL1,MCOLN3,PRKACB,ACADM,GNAS,NFIA,CPT2,GRIN1,PTGDS,CMPK1,NRG3,RAPGEF1,GSN,PADI4,FGF14,FOXP3,ZIC2,FTL,DPP6,KIAA0319,DCDC2,SHROOM1,SAT1,DSP,PIR,HR,ASAH1,GPNMB,SMARCA2,IGF1,TFAP2B,KRT15,SV2B,PPP2R2B,CFI,SLC16A9,GAPDH,ASCC2,ARHGEF12,BCL2,CST3,LAT2,MROH6,COL25A1,EPHB2,CDKN1A,P4HA2,KIF2A,RPS14,CEBPD,RPL31,CXCR4,DCC,GLYCTK,CHEK1,CHD7,EPS15L1,BRMS1,TSC22D1,HLA-DMB,PVR,RUNX1T1,AP2M1,PNCK,LAMP2,ZFYVE27,SYNJ1,IGF2BP2,RPL10,C4B,SERPINA1,SLC2A1,TGFBI,VAPB,EHMT1,MME,ADAMTS12,SH3BP2,SELENOP,RAI14,GABRA2,CA1,EPS8L2,MTRNR2L8,JCHAIN,ORC4,C1R,EGR4,ATXN2,RPL18,SERPINA3,ZNF423,WFDC1,UBL7,NCOA4,RBFOX3,RPL26,EVPL,SPTBN4,NT5C3A,FRRS1L,KCNJ6,ABCB1,NCAM1,PRDM11,PSMC3,CCNA2,RECQL4,SRCIN1,SUGCT,ATP6AP2,HNRNPU,PAX6,KNG1,HBB,ACTB,RPS7,RPL35A,ALDOA,ESPN,CDC42,B2M,MYD88,FECH,TPM3,FHL1,RPS27,CES2,UCP2,CALM1,SNCA"
Lead,Disease of anatomical entity,"KRT14,HSD17B10,LGALS1,HMOX1,CHGA,SNTA1,SLC6A2,SLC1A6,ICAM5,CAV2,WFS1,CD82,CYP27B1,ATXN1,C3,KRT9,NR1D1,DNAJB9,KRT5,KRT6B,APOE,GFAP,CHRM3,PHC2,SEMA6A,GABBR2,POU5F1,KIF11,LMNB1,ALDH2,RHEB,NOX4,IL1B,CDH3,CSTA,KLKB1,VCAN,NRXN2,ANK1,CACNA1C,ST8SIA2,GATA6,SOD1,AHSG,OSMR,NTRK2,ANK3,NBAS,JAZF1,APP,ADAMTS5,CA2,WNT4,NPTN,PDXK,EDIL3,FNDC1,AMN,SLC9A5,MAPRE2,RAB8A,SPINT2,KRT16,MFF,YWHAG,ASPSCR1,NEUROD2,CALB2,DST,F2,CBX2,KRT2,ASPHD1,GSTM1,INSM1,CLU,ITGA3,NUP98,GLS,NEUROG1,RPS15A,SERPINF2,A2M,FBN1,PEG3,NPTXR,CNTN2,EPB41L1,PLCB1,FGFR3,MEF2C,TNFSF13,EPB41,FN1,LMX1B,SH3PXD2A,RPS26,ANK2,GFPT1,SYNE2,GAD1,ELN,DNMT1,COL18A1,PLXNA4,PTPRF,HLA-DRB1,COL4A2,DNAJC5,EIF3B,LAMC3,MACF1,CALD1,CNST,CD55,SYNE1,CACNA1E,TACC2,CD58,PAX2,RPL5,OGFRL1,PRKACB,GNAS,CPT2,GRIN1,PTGDS,NRG3,RAPGEF1,GSN,PADI4,FGF14,FOXP3,ZIC2,FTL,DPP6,DCDC2,SHROOM1,SAT1,DSP,HR,ASAH1,GPNMB,SMARCA2,IGF1,TFAP2B,KRT15,SV2B,PPP2R2B,CFI,SLC16A9,GAPDH,ASCC2,BCL2,CST3,LAT2,MROH6,COL25A1,EPHB2,CDKN1A,P4HA2,KIF2A,RPL31,CXCR4,DCC,CHEK1,CHD7,EPS15L1,TSC22D1,HLA-DMB,PVR,RUNX1T1,AP2M1,LAMP2,ZFYVE27,SYNJ1,C4B,SERPINA1,SLC2A1,TGFBI,VAPB,MME,ADAMTS12,SH3BP2,RAI14,GABRA2,EPS8L2,MTRNR2L8,JCHAIN,ORC4,C1R,ATXN2,RPL18,SERPINA3,ZNF423,WFDC1,UBL7,RBFOX3,RPL26,EVPL,SPTBN4,NT5C3A,FRRS1L,KCNJ6,ABCB1,NCAM1,PSMC3,CCNA2,RECQL4,SRCIN1,SUGCT,ATP6AP2,HNRNPU,PAX6,KNG1,HBB,ACTB,RPS7,RPL35A,ALDOA,ESPN,B2M,MYD88,FECH,TPM3,FHL1,RPS27,CES2,CALM1,SNCA"
Lead,Amyloidosis,"KRT14,C3,DNAJB9,KRT5,APOE,OSMR,APP,CLU,A2M,EEF1A1,FN1,GSN,GPNMB,CST3,SERPINA1,TGFBI,SERPINA3,HBB,ACTB,B2M"
Lead,Primary cutaneous amyloidosis,"KRT14,C3,KRT5,APOE,OSMR,GSN,GPNMB,CST3,SERPINA1,ACTB"
Lead,Hematopoietic system disease,"KRT14,CYP27B1,KRT5,IL1B,KLKB1,ANK1,ANK3,NBAS,NPTN,AMN,F2,NUP98,RPS15A,SERPINF2,FGFR3,EPB41,RPS26,ANK2,RPL5,SMARCA2,BCL2,RPL31,CXCR4,RUNX1T1,C4B,SLC2A1,MME,RPL18,SERPINA3,RPL26,EVPL,NT5C3A,NCAM1,KNG1,HBB,ACTB,RPS7,RPL35A,ALDOA,B2M,MYD88,RPS27"
Lead,Disease of cellular proliferation,"KRT14,LGALS1,CHGA,CD82,KRT5,APOE,PHC2,POU5F1,ALDH2,CHD5,IL1B,GATA6,NTRK2,FER,JAZF1,WNT4,NPTN,EDIL3,FNDC1,RAB8A,MFF,FOS,ASPSCR1,NEUROD2,CALB2,INSM1,NUP98,NEUROG1,PEG3,FOXO3,FGFR3,TRIM24,ETS2,CALD1,TACC2,PAX2,OGFRL1,PRKACB,GNAS,SMARCA2,IGF1,KRT15,SV2B,GAPDH,ASCC2,ARHGEF12,BCL2,EPHB2,CDKN1A,CXCR4,DCC,BRMS1,TSC22D1,RUNX1T1,ZFYVE27,SLC2A1,MME,SH3BP2,MTRNR2L8,SERPINA3,NCOA4,EVPL,ABCB1,NCAM1,CCNA2,RECQL4,SRCIN1,ACTB,B2M,MYD88,TPM3"
Lead,Integumentary system disease,"KRT14,CYP27B1,C3,KRT9,KRT5,KRT6B,APOE,CHRM3,IL1B,CDH3,CSTA,KLKB1,AHSG,OSMR,MAPRE2,KRT16,DST,KRT2,GSTM1,ITGA3,FBN1,FGFR3,ELN,COL18A1,HLA-DRB1,CALD1,GSN,SAT1,DSP,HR,GPNMB,SMARCA2,IGF1,KRT15,CST3,HLA-DMB,SERPINA1,SH3BP2,EVPL,RECQL4,ATP6AP2,KNG1,ACTB,FECH"
Lead,Cancer,"KRT14,LGALS1,CHGA,CD82,KRT5,APOE,PHC2,POU5F1,ALDH2,CHD5,IL1B,GATA6,NTRK2,FER,JAZF1,NPTN,EDIL3,FNDC1,RAB8A,MFF,FOS,ASPSCR1,NEUROD2,CALB2,INSM1,NUP98,NEUROG1,PEG3,FOXO3,FGFR3,TRIM24,ETS2,CALD1,TACC2,GNAS,SMARCA2,KRT15,SV2B,GAPDH,ASCC2,ARHGEF12,BCL2,EPHB2,CDKN1A,CXCR4,DCC,BRMS1,TSC22D1,RUNX1T1,ZFYVE27,MME,MTRNR2L8,SERPINA3,NCOA4,EVPL,ABCB1,NCAM1,CCNA2,RECQL4,ACTB,B2M,MYD88,TPM3"
Lead,Anemia,"KLKB1,ANK1,ANK3,AMN,RPS15A,EPB41,RPS26,ANK2,RPL5,SMARCA2,RPL31,SLC2A1,RPL18,RPL26,NT5C3A,HBB,RPS7,RPL35A,ALDOA,RPS27"
Lead,Central nervous system disease,"HSD17B10,SLC1A6,ICAM5,CYP27B1,ATXN1,C3,APOE,GFAP,GABBR2,LMNB1,IL1B,NRXN2,SOD1,NTRK2,APP,PDXK,SLC9A5,YWHAG,NEUROD2,DST,F2,CLU,GLS,NEUROG1,A2M,NPTXR,CNTN2,PLCB1,MEF2C,GAD1,DNMT1,HLA-DRB1,COL4A2,DNAJC5,SYNE1,CACNA1E,GRIN1,PTGDS,FGF14,FOXP3,FTL,DPP6,ASAH1,PPP2R2B,BCL2,CST3,KIF2A,DCC,CHEK1,TSC22D1,PVR,AP2M1,ZFYVE27,SYNJ1,SERPINA1,SLC2A1,VAPB,MME,GABRA2,ATXN2,SERPINA3,ZNF423,RBFOX3,SPTBN4,FRRS1L,SUGCT,ATP6AP2,HNRNPU,ACTB,MYD88,CES2,SNCA"
Lead,Skin disease,"KRT14,CYP27B1,C3,KRT9,KRT5,KRT6B,APOE,CHRM3,IL1B,CSTA,KLKB1,OSMR,MAPRE2,KRT16,DST,KRT2,GSTM1,ITGA3,FBN1,FGFR3,ELN,COL18A1,HLA-DRB1,CALD1,GSN,SAT1,DSP,GPNMB,IGF1,KRT15,CST3,HLA-DMB,SERPINA1,SH3BP2,EVPL,RECQL4,ATP6AP2,KNG1,ACTB,FECH"
Lead,Brain disease,"SLC1A6,ATXN1,C3,APOE,GFAP,GABBR2,LMNB1,IL1B,NRXN2,SOD1,NTRK2,APP,SLC9A5,YWHAG,NEUROD2,F2,GLS,NEUROG1,NPTXR,CNTN2,PLCB1,MEF2C,GAD1,DNMT1,COL4A2,SYNE1,CACNA1E,GRIN1,PTGDS,FGF14,ASAH1,PPP2R2B,BCL2,KIF2A,DCC,CHEK1,TSC22D1,AP2M1,SYNJ1,SLC2A1,MME,GABRA2,ATXN2,ZNF423,RBFOX3,SPTBN4,FRRS1L,SUGCT,ATP6AP2,HNRNPU,ACTB,CES2,SNCA"
Lead,Organ system cancer,"KRT14,LGALS1,CHGA,CD82,KRT5,APOE,PHC2,POU5F1,ALDH2,IL1B,NTRK2,JAZF1,NPTN,EDIL3,FNDC1,MFF,ASPSCR1,NEUROD2,CALB2,INSM1,NUP98,NEUROG1,PEG3,FGFR3,CALD1,TACC2,GNAS,SMARCA2,KRT15,SV2B,GAPDH,ASCC2,BCL2,EPHB2,CDKN1A,CXCR4,TSC22D1,RUNX1T1,ZFYVE27,MME,MTRNR2L8,SERPINA3,EVPL,ABCB1,NCAM1,CCNA2,RECQL4,ACTB,B2M,MYD88"
Lead,Autosomal dominant disease,"KRT14,SNTA1,SLC1A6,WFS1,ATXN1,C3,KRT5,KRT6B,APOE,GFAP,KIF11,LMNB1,IL1B,KLKB1,CACNA1C,GATA6,NBAS,APP,WNT4,SPRED1,SLC9A5,MAPRE2,KRT16,F2,KRT2,CLU,FBN1,EEF1A1,FGFR3,LMX1B,RPS26,ANK2,SYNE2,ELN,DNMT1,PLXNA4,COL4A2,DNAJC5,SCAMP5,SYNE1,PAX2,PRKACB,GNAS,NFIA,GSN,FGF14,ZIC2,FTL,SHROOM1,DSP,HR,SMARCA2,PPP2R2B,CFI,CST3,LAT2,MROH6,KIF2A,CXCR4,SERPINA1,SLC2A1,TGFBI,EHMT1,MME,ADAMTS12,SH3BP2,JCHAIN,ATXN2,SERPINA3,SPTBN4,HNRNPU,PAX6,KNG1,HBB,ACTB,B2M,SNCA"
Lead,Diamond-Blackfan anemia,"RPS15A,RPS26,RPL5,RPL31,RPL18,RPL26,RPS7,RPL35A,RPS27"
Lead,Nervous system disease,"HSD17B10,LGALS1,SLC1A6,ICAM5,CAV2,WFS1,CYP27B1,ATXN1,C3,APOE,GFAP,SEMA6A,GABBR2,KIF11,LMNB1,NOX4,IL1B,VCAN,NRXN2,SOD1,NTRK2,APP,PDXK,SLC9A5,SPINT2,YWHAG,NEUROD2,DST,F2,GSTM1,CLU,GLS,NEUROG1,A2M,FBN1,NPTXR,CNTN2,PLCB1,MEF2C,LMX1B,GFPT1,SYNE2,GAD1,ELN,DNMT1,COL18A1,HLA-DRB1,COL4A2,DNAJC5,MACF1,SYNE1,CACNA1E,PAX2,PRKACB,GRIN1,PTGDS,GSN,FGF14,FOXP3,ZIC2,FTL,DPP6,DCDC2,SHROOM1,ASAH1,GPNMB,IGF1,PPP2R2B,CFI,BCL2,CST3,COL25A1,P4HA2,KIF2A,DCC,CHEK1,CHD7,TSC22D1,PVR,AP2M1,ZFYVE27,SYNJ1,SERPINA1,SLC2A1,TGFBI,VAPB,MME,GABRA2,EPS8L2,ATXN2,SERPINA3,ZNF423,WFDC1,UBL7,RBFOX3,SPTBN4,NT5C3A,FRRS1L,PSMC3,CCNA2,RECQL4,SUGCT,ATP6AP2,HNRNPU,PAX6,ACTB,ESPN,MYD88,CES2,SNCA"
Lead,Physical disorder,"KIF11,LMNB1,CDH3,KLKB1,ANK1,GATA6,NTRK2,ANK3,AMN,RAB8A,SPINT2,F2,RPS15A,FBN1,EPB41,RPS26,ANK2,GFPT1,SYNE2,MACF1,CNST,RPL5,GNAS,ZIC2,SHROOM1,TFAP2B,MROH6,COL25A1,KIF2A,RPL31,DCC,CHD7,SLC2A1,RPL18,RPL26,NT5C3A,KCNJ6,ATP6AP2,PAX6,HBB,RPS7,RPL35A,ALDOA,TPM3,RPS27"
Lead,Finnish type amyloidosis,"C3,APOE,GSN,CST3,SERPINA1"
Lead,Urinary system disease,"WFS1,CYP27B1,C3,DNAJB9,ST8SIA2,CA2,WNT4,ASPSCR1,F2,FGFR3,TNFSF13,FN1,COL18A1,PTPRF,HLA-DRB1,CD55,PAX2,RAPGEF1,DCDC2,SMARCA2,CFI,CST3,CDKN1A,C4B,MME,ZNF423,B2M"
Lead,APP-related cerebral amyloid angiopathy,"APOE,APP,CST3,SERPINA3"
Lead,Bullous skin disease,"KRT14,KRT5,DST,ITGA3,COL18A1,HLA-DRB1,DSP,EVPL"
Lead,Disease of metabolism,"KRT14,SLC1A6,WFS1,CAT,C3,DNAJB9,KRT5,APOE,SLC40A1,SLC30A4,IL1B,FOXRED1,AHSG,OSMR,NTRK2,APP,AMN,F2,PHKB,CLU,PHYHIP,A2M,SULT4A1,EEF1A1,NDUFV3,FN1,HLA-DRB1,DNAJC5,NDUFS2,FBXL4,MCOLN3,ACADM,GNAS,CPT2,GSN,FOXP3,ASAH1,GPNMB,IGF1,CST3,GLYCTK,LAMP2,IGF2BP2,SERPINA1,TGFBI,SELENOP,SERPINA3,ABCB1,SUGCT,ATP6AP2,HBB,ACTB,ALDOA,B2M,MYD88,FECH,UCP2,SNCA"
Lead,Familial visceral amyloidosis,"APOE,EEF1A1,SERPINA1,HBB,ACTB,B2M"
Lead,Disease of mental health,"HSD17B10,SLC6A2,APOE,ALDH2,NRXN2,CACNA1C,SOD1,ANK3,APP,NPTN,MAPRE2,SHANK2,ANK2,GAD1,HLA-DRB1,KIAA0319,DCDC2,SAT1,PIR,SMARCA2,CEBPD,HLA-DMB,PNCK,RPL10,GABRA2,CA1,EGR4,ABCB1,ATP6AP2,SNCA"
Lead,Kidney disease,"WFS1,CYP27B1,C3,DNAJB9,ST8SIA2,CA2,ASPSCR1,F2,TNFSF13,FN1,COL18A1,HLA-DRB1,CD55,PAX2,RAPGEF1,DCDC2,SMARCA2,CFI,CST3,C4B,ZNF423,B2M"
Lead,ITM2B-related cerebral amyloid angiopathy 2,"APOE,APP,CLU,CST3,SERPINA3"
Lead,Congenital hemolytic anemia,"KLKB1,ANK1,ANK3,EPB41,ANK2,SLC2A1,NT5C3A,HBB,ALDOA"
Lead,Epidermolysis bullosa,"KRT14,KRT5,DST,ITGA3,COL18A1,DSP"
Lead,Hemolytic anemia,"KLKB1,ANK1,ANK3,EPB41,ANK2,SMARCA2,SLC2A1,NT5C3A,HBB,ALDOA"
Lead,non-Hodgkin lymphoma,"KRT14,KRT5,BCL2,CXCR4,MME,NCAM1,ACTB,B2M,MYD88"
Lead,Neurodegenerative disease,"HSD17B10,SLC1A6,ATXN1,APOE,SOD1,APP,PDXK,YWHAG,DST,CLU,A2M,DNMT1,DNAJC5,SYNE1,FGF14,FTL,DPP6,ASAH1,PPP2R2B,CST3,CHEK1,ZFYVE27,SYNJ1,SERPINA1,VAPB,MME,ATXN2,SERPINA3,SPTBN4,ATP6AP2,SNCA"
