category	term	number_of_genes	number_of_genes_in_background	ncbiTaxonId	inputGenes	preferredNames	p_value	fdr	description
HPO	HP:0000708	60	1839	9606	9606.ENSP00000167586,9606.ENSP00000221930,9606.ENSP00000222381,9606.ENSP00000228606,9606.ENSP00000229270,9606.ENSP00000241052,9606.ENSP00000248633,9606.ENSP00000249373,9606.ENSP00000251102,9606.ENSP00000252242,9606.ENSP00000252744,9606.ENSP00000254066,9606.ENSP00000254250,9606.ENSP00000261890,9606.ENSP00000262177,9606.ENSP00000262746,9606.ENSP00000263080,9606.ENSP00000265970,9606.ENSP00000269228,9606.ENSP00000270142,9606.ENSP00000273784,9606.ENSP00000277120,9606.ENSP00000278616,9606.ENSP00000280097,9606.ENSP00000282753,9606.ENSP00000284981,9606.ENSP00000301305,9606.ENSP00000302037,9606.ENSP00000304408,9606.ENSP00000304956,9606.ENSP00000308541,9606.ENSP00000312987,9606.ENSP00000316338,9606.ENSP00000346839,9606.ENSP00000349860,9606.ENSP00000350928,9606.ENSP00000353401,9606.ENSP00000354468,9606.ENSP00000355893,9606.ENSP00000356224,9606.ENSP00000357265,9606.ENSP00000360938,9606.ENSP00000360985,9606.ENSP00000362410,9606.ENSP00000362413,9606.ENSP00000362924,9606.ENSP00000366525,9606.ENSP00000376637,9606.ENSP00000392812,9606.ENSP00000413720,9606.ENSP00000415769,9606.ENSP00000416066,9606.ENSP00000419153,9606.ENSP00000477796,9606.ENSP00000487174,9606.ENSP00000492024,9606.ENSP00000494175,9606.ENSP00000496699,9606.ENSP00000497069,9606.ENSP00000497574	KRT14,TGFB1,PON1,CYP27B1,TPI1,CAT,PEX1,SMO,CNGB1,KRT5,ZSWIM6,RARA,THAP1,RAB11A,DNAJB6,PRDX1,ASPA,PIK3C2A,NPC1,SOD1,AHSG,NTRK2,ATM,HNMT,GRM1,APP,SLC39A4,MFF,COL3A1,MN1,F2,HNF4A,BAIAP2,FN1,GFPT1,GAD1,CUX1,CYB5R3,SLC30A10,SYNE1,SEMA4A,SARDH,ARFGEF2,MAFB,PGK1,GSN,FTL,IGF1,PIK3R5,CDKN1C,ITIH3,SERPINA1,ZBTB20,GCH1,ZEB2,PAX6,HBB,CHAMP1,IGF1R,GCLC	2.65e-05	0.0038	Behavioral abnormality
HPO	HP:0001287	7	41	9606	9606.ENSP00000261652,9606.ENSP00000354458,9606.ENSP00000360281,9606.ENSP00000376330,9606.ENSP00000386884,9606.ENSP00000415941,9606.ENSP00000485010	TNFRSF13B,C8A,C8B,WIPF1,CXCR4,C4B,CIITA	2.67e-05	0.0038	Meningitis
HPO	HP:0002719	31	721	9606	9606.ENSP00000167586,9606.ENSP00000216117,9606.ENSP00000221930,9606.ENSP00000245907,9606.ENSP00000252242,9606.ENSP00000261652,9606.ENSP00000269216,9606.ENSP00000270879,9606.ENSP00000275493,9606.ENSP00000278616,9606.ENSP00000301305,9606.ENSP00000302620,9606.ENSP00000313967,9606.ENSP00000315190,9606.ENSP00000322061,9606.ENSP00000356030,9606.ENSP00000360281,9606.ENSP00000363770,9606.ENSP00000369129,9606.ENSP00000376330,9606.ENSP00000378131,9606.ENSP00000385834,9606.ENSP00000386884,9606.ENSP00000416066,9606.ENSP00000433277,9606.ENSP00000444271,9606.ENSP00000485010,9606.ENSP00000487174,9606.ENSP00000494175,9606.ENSP00000496699,9606.ENSP00000497574	KRT14,HMOX1,TGFB1,C3,KRT5,TNFRSF13B,GATA6,FCN3,EGFR,ATM,SLC39A4,AGXT,C1QB,ITGA3,C7,CD55,C8B,C1QC,DSP,WIPF1,CFI,TF,CXCR4,SERPINA1,MS4A1,C1R,CIITA,ZEB2,HBB,CHAMP1,GCLC	2.87e-05	0.0039	Recurrent infections
HPO	HP:0001507	68	2182	9606	9606.ENSP00000167586,9606.ENSP00000216117,9606.ENSP00000221930,9606.ENSP00000228606,9606.ENSP00000248633,9606.ENSP00000249373,9606.ENSP00000251102,9606.ENSP00000252242,9606.ENSP00000252486,9606.ENSP00000252744,9606.ENSP00000254066,9606.ENSP00000259089,9606.ENSP00000259206,9606.ENSP00000259469,9606.ENSP00000261652,9606.ENSP00000261890,9606.ENSP00000262746,9606.ENSP00000265970,9606.ENSP00000269216,9606.ENSP00000273784,9606.ENSP00000277120,9606.ENSP00000278616,9606.ENSP00000282753,9606.ENSP00000285379,9606.ENSP00000301030,9606.ENSP00000301305,9606.ENSP00000301653,9606.ENSP00000302037,9606.ENSP00000302530,9606.ENSP00000302620,9606.ENSP00000304408,9606.ENSP00000306245,9606.ENSP00000308541,9606.ENSP00000312987,9606.ENSP00000346839,9606.ENSP00000350928,9606.ENSP00000353401,9606.ENSP00000354468,9606.ENSP00000356030,9606.ENSP00000356224,9606.ENSP00000357265,9606.ENSP00000358001,9606.ENSP00000359345,9606.ENSP00000360985,9606.ENSP00000361405,9606.ENSP00000362410,9606.ENSP00000369129,9606.ENSP00000369317,9606.ENSP00000373706,9606.ENSP00000376637,9606.ENSP00000400341,9606.ENSP00000405330,9606.ENSP00000413720,9606.ENSP00000416066,9606.ENSP00000419153,9606.ENSP00000433277,9606.ENSP00000433919,9606.ENSP00000444271,9606.ENSP00000470972,9606.ENSP00000481646,9606.ENSP00000485010,9606.ENSP00000487174,9606.ENSP00000492024,9606.ENSP00000494175,9606.ENSP00000496166,9606.ENSP00000496699,9606.ENSP00000497069,9606.ENSP00000497574	KRT14,HMOX1,TGFB1,CYP27B1,PEX1,SMO,CNGB1,KRT5,APOE,ZSWIM6,RARA,BLK,IL1RN,RPL35,TNFRSF13B,RAB11A,PRDX1,PIK3C2A,GATA6,AHSG,NTRK2,ATM,GRM1,CA2,ANKRD11,SLC39A4,KRT16,MFF,BUB1,AGXT,COL3A1,FOS,F2,HNF4A,FN1,GAD1,CUX1,CYB5R3,CD55,SYNE1,SEMA4A,TACC2,RPL5,ARFGEF2,MMP9,MAFB,DSP,KRT6A,DIAPH1,IGF1,FOXA2,ESR1,CDKN1C,SERPINA1,ZBTB20,MS4A1,CLNS1A,C1R,RPS19,RPS10,CIITA,ZEB2,PAX6,HBB,ALDOA,CHAMP1,IGF1R,GCLC	2.94e-05	0.004	Growth abnormality
HPO	HP:0011138	43	1165	9606	9606.ENSP00000020945,9606.ENSP00000167586,9606.ENSP00000228606,9606.ENSP00000246662,9606.ENSP00000248633,9606.ENSP00000249373,9606.ENSP00000252242,9606.ENSP00000252486,9606.ENSP00000252744,9606.ENSP00000259469,9606.ENSP00000265970,9606.ENSP00000273784,9606.ENSP00000275493,9606.ENSP00000278616,9606.ENSP00000301030,9606.ENSP00000301305,9606.ENSP00000301653,9606.ENSP00000304408,9606.ENSP00000304956,9606.ENSP00000306245,9606.ENSP00000308541,9606.ENSP00000315190,9606.ENSP00000350928,9606.ENSP00000352798,9606.ENSP00000354468,9606.ENSP00000359345,9606.ENSP00000362410,9606.ENSP00000362924,9606.ENSP00000366525,9606.ENSP00000369129,9606.ENSP00000369317,9606.ENSP00000376637,9606.ENSP00000381185,9606.ENSP00000400341,9606.ENSP00000413720,9606.ENSP00000416066,9606.ENSP00000419153,9606.ENSP00000468002,9606.ENSP00000470972,9606.ENSP00000481646,9606.ENSP00000487174,9606.ENSP00000496166,9606.ENSP00000497069	SNAI2,KRT14,CYP27B1,KRT9,PEX1,SMO,KRT5,APOE,ZSWIM6,RPL35,PIK3C2A,AHSG,EGFR,ATM,ANKRD11,SLC39A4,KRT16,COL3A1,MN1,FOS,F2,ITGA3,GAD1,COL18A1,CYB5R3,RPL5,MAFB,GSN,FTL,DSP,KRT6A,IGF1,BCL2,FOXA2,CDKN1C,SERPINA1,ZBTB20,KANK2,RPS19,RPS10,ZEB2,ALDOA,IGF1R	2.95e-05	0.004	Abnormality of skin adnexa morphology
HPO	HP:0025032	58	1763	9606	9606.ENSP00000167586,9606.ENSP00000216117,9606.ENSP00000221930,9606.ENSP00000222381,9606.ENSP00000228606,9606.ENSP00000248633,9606.ENSP00000249373,9606.ENSP00000252242,9606.ENSP00000252744,9606.ENSP00000254066,9606.ENSP00000261652,9606.ENSP00000261890,9606.ENSP00000262177,9606.ENSP00000262746,9606.ENSP00000263080,9606.ENSP00000269216,9606.ENSP00000269228,9606.ENSP00000270142,9606.ENSP00000270879,9606.ENSP00000275493,9606.ENSP00000277120,9606.ENSP00000278616,9606.ENSP00000280097,9606.ENSP00000282753,9606.ENSP00000284981,9606.ENSP00000301030,9606.ENSP00000301305,9606.ENSP00000301653,9606.ENSP00000302037,9606.ENSP00000304408,9606.ENSP00000304956,9606.ENSP00000308541,9606.ENSP00000312987,9606.ENSP00000338413,9606.ENSP00000344782,9606.ENSP00000353401,9606.ENSP00000355893,9606.ENSP00000356030,9606.ENSP00000356382,9606.ENSP00000356771,9606.ENSP00000357265,9606.ENSP00000360985,9606.ENSP00000366525,9606.ENSP00000369317,9606.ENSP00000376330,9606.ENSP00000392812,9606.ENSP00000400341,9606.ENSP00000405330,9606.ENSP00000413720,9606.ENSP00000416066,9606.ENSP00000477796,9606.ENSP00000481570,9606.ENSP00000485010,9606.ENSP00000487174,9606.ENSP00000494175,9606.ENSP00000496699,9606.ENSP00000497574,9606.ENSP00000498441	KRT14,HMOX1,TGFB1,PON1,CYP27B1,PEX1,SMO,KRT5,ZSWIM6,RARA,TNFRSF13B,RAB11A,DNAJB6,PRDX1,ASPA,GATA6,NPC1,SOD1,FCN3,EGFR,NTRK2,ATM,HNMT,GRM1,APP,ANKRD11,SLC39A4,KRT16,MFF,COL3A1,MN1,F2,HNF4A,UBA1,GFI1B,CUX1,SLC30A10,CD55,F13B,F5,SEMA4A,ARFGEF2,FTL,KRT6A,WIPF1,PIK3R5,FOXA2,ESR1,CDKN1C,SERPINA1,GCH1,TNFAIP3,CIITA,ZEB2,HBB,CHAMP1,GCLC,FGA	2.94e-05	0.004	Abnormality of digestive system physiology
HPO	HP:0000979	9	79	9606	9606.ENSP00000252486,9606.ENSP00000254066,9606.ENSP00000261652,9606.ENSP00000304408,9606.ENSP00000308541,9606.ENSP00000344782,9606.ENSP00000356382,9606.ENSP00000376330,9606.ENSP00000433277	APOE,RARA,TNFRSF13B,COL3A1,F2,GFI1B,F13B,WIPF1,MS4A1	3.61e-05	0.0047	Purpura
HPO	HP:0007378	15	221	9606	9606.ENSP00000249373,9606.ENSP00000259089,9606.ENSP00000259469,9606.ENSP00000261652,9606.ENSP00000302530,9606.ENSP00000308541,9606.ENSP00000312987,9606.ENSP00000357265,9606.ENSP00000359345,9606.ENSP00000413720,9606.ENSP00000416066,9606.ENSP00000433277,9606.ENSP00000470972,9606.ENSP00000481646,9606.ENSP00000494175	SMO,BLK,RPL35,TNFRSF13B,BUB1,F2,HNF4A,SEMA4A,RPL5,CDKN1C,SERPINA1,MS4A1,RPS19,RPS10,HBB	3.59e-05	0.0047	Neoplasm of the gastrointestinal tract
HPO	HP:0002960	11	122	9606	9606.ENSP00000245907,9606.ENSP00000261652,9606.ENSP00000313967,9606.ENSP00000338413,9606.ENSP00000354458,9606.ENSP00000363770,9606.ENSP00000376330,9606.ENSP00000433277,9606.ENSP00000444271,9606.ENSP00000481570,9606.ENSP00000485010	C3,TNFRSF13B,C1QB,UBA1,C8A,C1QC,WIPF1,MS4A1,C1R,TNFAIP3,CIITA	3.75e-05	0.0048	Autoimmunity
HPO	HP:0012252	40	1067	9606	9606.ENSP00000020945,9606.ENSP00000167586,9606.ENSP00000216117,9606.ENSP00000221930,9606.ENSP00000222381,9606.ENSP00000241052,9606.ENSP00000248633,9606.ENSP00000249373,9606.ENSP00000252242,9606.ENSP00000252486,9606.ENSP00000254066,9606.ENSP00000259206,9606.ENSP00000261652,9606.ENSP00000269216,9606.ENSP00000270142,9606.ENSP00000270879,9606.ENSP00000275493,9606.ENSP00000278616,9606.ENSP00000302530,9606.ENSP00000304408,9606.ENSP00000308541,9606.ENSP00000315190,9606.ENSP00000338413,9606.ENSP00000351807,9606.ENSP00000356030,9606.ENSP00000356771,9606.ENSP00000359345,9606.ENSP00000362924,9606.ENSP00000367545,9606.ENSP00000369129,9606.ENSP00000376330,9606.ENSP00000378131,9606.ENSP00000386884,9606.ENSP00000416066,9606.ENSP00000433277,9606.ENSP00000485010,9606.ENSP00000487174,9606.ENSP00000492024,9606.ENSP00000496699,9606.ENSP00000497574	SNAI2,KRT14,HMOX1,TGFB1,PON1,CAT,PEX1,SMO,KRT5,APOE,RARA,IL1RN,TNFRSF13B,GATA6,SOD1,FCN3,EGFR,ATM,BUB1,COL3A1,F2,ITGA3,UBA1,ELN,CD55,F5,RPL5,GSN,TP73,DSP,WIPF1,CFI,CXCR4,SERPINA1,MS4A1,CIITA,ZEB2,PAX6,CHAMP1,GCLC	4.09e-05	0.0052	Abnormal respiratory system morphology
HPO	HP:0002829	11	124	9606	9606.ENSP00000233242,9606.ENSP00000259206,9606.ENSP00000261652,9606.ENSP00000308541,9606.ENSP00000338413,9606.ENSP00000362410,9606.ENSP00000366525,9606.ENSP00000416066,9606.ENSP00000433277,9606.ENSP00000454071,9606.ENSP00000494175	APOB,IL1RN,TNFRSF13B,F2,UBA1,MAFB,FTL,SERPINA1,MS4A1,LDLR,HBB	4.3e-05	0.0054	Arthralgia
HPO	HP:0011450	8	62	9606	9606.ENSP00000261652,9606.ENSP00000354458,9606.ENSP00000360281,9606.ENSP00000376330,9606.ENSP00000378131,9606.ENSP00000386884,9606.ENSP00000415941,9606.ENSP00000485010	TNFRSF13B,C8A,C8B,WIPF1,CFI,CXCR4,C4B,CIITA	4.39e-05	0.0055	Unusual CNS infection
HPO	HP:0002242	29	673	9606	9606.ENSP00000020945,9606.ENSP00000216117,9606.ENSP00000221930,9606.ENSP00000248633,9606.ENSP00000249373,9606.ENSP00000252486,9606.ENSP00000259469,9606.ENSP00000265970,9606.ENSP00000269216,9606.ENSP00000270879,9606.ENSP00000301305,9606.ENSP00000302530,9606.ENSP00000304408,9606.ENSP00000351807,9606.ENSP00000356030,9606.ENSP00000356382,9606.ENSP00000357265,9606.ENSP00000359345,9606.ENSP00000376330,9606.ENSP00000386884,9606.ENSP00000413720,9606.ENSP00000416066,9606.ENSP00000444271,9606.ENSP00000470972,9606.ENSP00000481570,9606.ENSP00000481646,9606.ENSP00000485010,9606.ENSP00000487174,9606.ENSP00000497574	SNAI2,HMOX1,TGFB1,PEX1,SMO,APOE,RPL35,PIK3C2A,GATA6,FCN3,SLC39A4,BUB1,COL3A1,ELN,CD55,F13B,SEMA4A,RPL5,WIPF1,CXCR4,CDKN1C,SERPINA1,C1R,RPS19,TNFAIP3,RPS10,CIITA,ZEB2,GCLC	5.03e-05	0.0062	Abnormal intestine morphology
HPO	HP:0012638	89	3154	9606	9606.ENSP00000020945,9606.ENSP00000167586,9606.ENSP00000221930,9606.ENSP00000222381,9606.ENSP00000228606,9606.ENSP00000229270,9606.ENSP00000233242,9606.ENSP00000241052,9606.ENSP00000242480,9606.ENSP00000248633,9606.ENSP00000249373,9606.ENSP00000251102,9606.ENSP00000252242,9606.ENSP00000252486,9606.ENSP00000252744,9606.ENSP00000254066,9606.ENSP00000254250,9606.ENSP00000259206,9606.ENSP00000259469,9606.ENSP00000261890,9606.ENSP00000262177,9606.ENSP00000262746,9606.ENSP00000263080,9606.ENSP00000265970,9606.ENSP00000269216,9606.ENSP00000269228,9606.ENSP00000270142,9606.ENSP00000273784,9606.ENSP00000277120,9606.ENSP00000278616,9606.ENSP00000280097,9606.ENSP00000282753,9606.ENSP00000283646,9606.ENSP00000284981,9606.ENSP00000285379,9606.ENSP00000301030,9606.ENSP00000301305,9606.ENSP00000302037,9606.ENSP00000302530,9606.ENSP00000302620,9606.ENSP00000304408,9606.ENSP00000304956,9606.ENSP00000306245,9606.ENSP00000308541,9606.ENSP00000312987,9606.ENSP00000316338,9606.ENSP00000338413,9606.ENSP00000346839,9606.ENSP00000349860,9606.ENSP00000350928,9606.ENSP00000352798,9606.ENSP00000353401,9606.ENSP00000354468,9606.ENSP00000355893,9606.ENSP00000356224,9606.ENSP00000357265,9606.ENSP00000359345,9606.ENSP00000360938,9606.ENSP00000360985,9606.ENSP00000362410,9606.ENSP00000362413,9606.ENSP00000362924,9606.ENSP00000366525,9606.ENSP00000373706,9606.ENSP00000376330,9606.ENSP00000376637,9606.ENSP00000384477,9606.ENSP00000386884,9606.ENSP00000392812,9606.ENSP00000400341,9606.ENSP00000413720,9606.ENSP00000415769,9606.ENSP00000416066,9606.ENSP00000419153,9606.ENSP00000454071,9606.ENSP00000470972,9606.ENSP00000477796,9606.ENSP00000478305,9606.ENSP00000478927,9606.ENSP00000481570,9606.ENSP00000481646,9606.ENSP00000485010,9606.ENSP00000487174,9606.ENSP00000492024,9606.ENSP00000494175,9606.ENSP00000496166,9606.ENSP00000496699,9606.ENSP00000497069,9606.ENSP00000497574	SNAI2,KRT14,TGFB1,PON1,CYP27B1,TPI1,APOB,CAT,EGR2,PEX1,SMO,CNGB1,KRT5,APOE,ZSWIM6,RARA,THAP1,IL1RN,RPL35,RAB11A,DNAJB6,PRDX1,ASPA,PIK3C2A,GATA6,NPC1,SOD1,AHSG,NTRK2,ATM,HNMT,GRM1,RPIA,APP,CA2,ANKRD11,SLC39A4,MFF,BUB1,AGXT,COL3A1,MN1,FOS,F2,HNF4A,BAIAP2,UBA1,FN1,GFPT1,GAD1,COL18A1,CUX1,CYB5R3,SLC30A10,SYNE1,SEMA4A,RPL5,SARDH,ARFGEF2,MAFB,PGK1,GSN,FTL,DIAPH1,WIPF1,IGF1,IFRD1,CXCR4,PIK3R5,FOXA2,CDKN1C,ITIH3,SERPINA1,ZBTB20,LDLR,RPS19,GCH1,SMOX,YAP1,TNFAIP3,RPS10,CIITA,ZEB2,PAX6,HBB,ALDOA,CHAMP1,IGF1R,GCLC	5.49e-05	0.0067	Abnormal nervous system physiology
HPO	HP:0001892	21	411	9606	9606.ENSP00000241052,9606.ENSP00000249373,9606.ENSP00000252486,9606.ENSP00000254066,9606.ENSP00000261652,9606.ENSP00000262746,9606.ENSP00000284981,9606.ENSP00000304408,9606.ENSP00000308541,9606.ENSP00000344782,9606.ENSP00000346839,9606.ENSP00000356382,9606.ENSP00000356771,9606.ENSP00000357265,9606.ENSP00000360985,9606.ENSP00000362924,9606.ENSP00000376330,9606.ENSP00000433277,9606.ENSP00000444271,9606.ENSP00000487174,9606.ENSP00000498441	CAT,SMO,APOE,RARA,TNFRSF13B,PRDX1,APP,COL3A1,F2,GFI1B,FN1,F13B,F5,SEMA4A,ARFGEF2,GSN,WIPF1,MS4A1,C1R,ZEB2,FGA	6e-05	0.0072	Abnormal bleeding
HPO	HP:0100763	26	576	9606	9606.ENSP00000216117,9606.ENSP00000221930,9606.ENSP00000229270,9606.ENSP00000252486,9606.ENSP00000254066,9606.ENSP00000259206,9606.ENSP00000261652,9606.ENSP00000265970,9606.ENSP00000269228,9606.ENSP00000278616,9606.ENSP00000285379,9606.ENSP00000301305,9606.ENSP00000308541,9606.ENSP00000352798,9606.ENSP00000355893,9606.ENSP00000362924,9606.ENSP00000376330,9606.ENSP00000386884,9606.ENSP00000413720,9606.ENSP00000416066,9606.ENSP00000433277,9606.ENSP00000487174,9606.ENSP00000494175,9606.ENSP00000496166,9606.ENSP00000497574,9606.ENSP00000498441	HMOX1,TGFB1,TPI1,APOE,RARA,IL1RN,TNFRSF13B,PIK3C2A,NPC1,ATM,CA2,SLC39A4,F2,COL18A1,SLC30A10,GSN,WIPF1,CXCR4,CDKN1C,SERPINA1,MS4A1,ZEB2,HBB,ALDOA,GCLC,FGA	6.01e-05	0.0072	Abnormality of the lymphatic system
HPO	HP:0001895	6	32	9606	9606.ENSP00000229270,9606.ENSP00000259469,9606.ENSP00000359345,9606.ENSP00000470972,9606.ENSP00000481646,9606.ENSP00000496166	TPI1,RPL35,RPL5,RPS19,RPS10,ALDOA	6.42e-05	0.0075	Normochromic anemia
HPO	HP:0001744	20	382	9606	9606.ENSP00000216117,9606.ENSP00000221930,9606.ENSP00000229270,9606.ENSP00000252486,9606.ENSP00000259206,9606.ENSP00000261652,9606.ENSP00000265970,9606.ENSP00000269228,9606.ENSP00000278616,9606.ENSP00000285379,9606.ENSP00000301305,9606.ENSP00000308541,9606.ENSP00000355893,9606.ENSP00000413720,9606.ENSP00000416066,9606.ENSP00000433277,9606.ENSP00000494175,9606.ENSP00000496166,9606.ENSP00000497574,9606.ENSP00000498441	HMOX1,TGFB1,TPI1,APOE,IL1RN,TNFRSF13B,PIK3C2A,NPC1,ATM,CA2,SLC39A4,F2,SLC30A10,CDKN1C,SERPINA1,MS4A1,HBB,ALDOA,GCLC,FGA	6.53e-05	0.0076	Splenomegaly
HPO	HP:0030140	4	9	9606	9606.ENSP00000254066,9606.ENSP00000308541,9606.ENSP00000356382,9606.ENSP00000356771	RARA,F2,F13B,F5	7.2e-05	0.0082	Oral cavity bleeding
HPO	HP:0003011	71	2384	9606	9606.ENSP00000020945,9606.ENSP00000167586,9606.ENSP00000221930,9606.ENSP00000222381,9606.ENSP00000228606,9606.ENSP00000229270,9606.ENSP00000242480,9606.ENSP00000248633,9606.ENSP00000249373,9606.ENSP00000252242,9606.ENSP00000252486,9606.ENSP00000252744,9606.ENSP00000254066,9606.ENSP00000254250,9606.ENSP00000259469,9606.ENSP00000261890,9606.ENSP00000262177,9606.ENSP00000262746,9606.ENSP00000263080,9606.ENSP00000265970,9606.ENSP00000269216,9606.ENSP00000269228,9606.ENSP00000270142,9606.ENSP00000273784,9606.ENSP00000277120,9606.ENSP00000278616,9606.ENSP00000280097,9606.ENSP00000282753,9606.ENSP00000283646,9606.ENSP00000284981,9606.ENSP00000302037,9606.ENSP00000302530,9606.ENSP00000302620,9606.ENSP00000304408,9606.ENSP00000304956,9606.ENSP00000306245,9606.ENSP00000308541,9606.ENSP00000312987,9606.ENSP00000315190,9606.ENSP00000338413,9606.ENSP00000349860,9606.ENSP00000350928,9606.ENSP00000353401,9606.ENSP00000354468,9606.ENSP00000355893,9606.ENSP00000356224,9606.ENSP00000356382,9606.ENSP00000357265,9606.ENSP00000359345,9606.ENSP00000360938,9606.ENSP00000360985,9606.ENSP00000362410,9606.ENSP00000362413,9606.ENSP00000362924,9606.ENSP00000366525,9606.ENSP00000369129,9606.ENSP00000373706,9606.ENSP00000384477,9606.ENSP00000392812,9606.ENSP00000413720,9606.ENSP00000416066,9606.ENSP00000419153,9606.ENSP00000470972,9606.ENSP00000477796,9606.ENSP00000481646,9606.ENSP00000487174,9606.ENSP00000492024,9606.ENSP00000494175,9606.ENSP00000496166,9606.ENSP00000496699,9606.ENSP00000497574	SNAI2,KRT14,TGFB1,PON1,CYP27B1,TPI1,EGR2,PEX1,SMO,KRT5,APOE,ZSWIM6,RARA,THAP1,RPL35,RAB11A,DNAJB6,PRDX1,ASPA,PIK3C2A,GATA6,NPC1,SOD1,AHSG,NTRK2,ATM,HNMT,GRM1,RPIA,APP,MFF,BUB1,AGXT,COL3A1,MN1,FOS,F2,HNF4A,ITGA3,UBA1,GFPT1,GAD1,CUX1,CYB5R3,SLC30A10,SYNE1,F13B,SEMA4A,RPL5,SARDH,ARFGEF2,MAFB,PGK1,GSN,FTL,DSP,DIAPH1,IFRD1,PIK3R5,CDKN1C,SERPINA1,ZBTB20,RPS19,GCH1,RPS10,ZEB2,PAX6,HBB,ALDOA,CHAMP1,GCLC	7.82e-05	0.0088	Abnormality of the musculature
HPO	HP:0002625	5	20	9606	9606.ENSP00000215727,9606.ENSP00000262746,9606.ENSP00000308541,9606.ENSP00000338413,9606.ENSP00000356771	SERPIND1,PRDX1,F2,UBA1,F5	8.23e-05	0.0092	Deep venous thrombosis
HPO	HP:0002634	8	70	9606	9606.ENSP00000215727,9606.ENSP00000233242,9606.ENSP00000241052,9606.ENSP00000252486,9606.ENSP00000269228,9606.ENSP00000302620,9606.ENSP00000405330,9606.ENSP00000454071	SERPIND1,APOB,CAT,APOE,NPC1,AGXT,ESR1,LDLR	9.6e-05	0.0107	Arteriosclerosis
HPO	HP:0002086	53	1636	9606	9606.ENSP00000020945,9606.ENSP00000167586,9606.ENSP00000216117,9606.ENSP00000221930,9606.ENSP00000222381,9606.ENSP00000229270,9606.ENSP00000233242,9606.ENSP00000241052,9606.ENSP00000242480,9606.ENSP00000248633,9606.ENSP00000249373,9606.ENSP00000252242,9606.ENSP00000252486,9606.ENSP00000252744,9606.ENSP00000254066,9606.ENSP00000259206,9606.ENSP00000261652,9606.ENSP00000262177,9606.ENSP00000262746,9606.ENSP00000269216,9606.ENSP00000270142,9606.ENSP00000270879,9606.ENSP00000275493,9606.ENSP00000278616,9606.ENSP00000301653,9606.ENSP00000302530,9606.ENSP00000304408,9606.ENSP00000308541,9606.ENSP00000315190,9606.ENSP00000338413,9606.ENSP00000351807,9606.ENSP00000354468,9606.ENSP00000356030,9606.ENSP00000356224,9606.ENSP00000356771,9606.ENSP00000359345,9606.ENSP00000362924,9606.ENSP00000367545,9606.ENSP00000369129,9606.ENSP00000369317,9606.ENSP00000376330,9606.ENSP00000378131,9606.ENSP00000386884,9606.ENSP00000413720,9606.ENSP00000416066,9606.ENSP00000433277,9606.ENSP00000454071,9606.ENSP00000485010,9606.ENSP00000487174,9606.ENSP00000492024,9606.ENSP00000494175,9606.ENSP00000496699,9606.ENSP00000497574	SNAI2,KRT14,HMOX1,TGFB1,PON1,TPI1,APOB,CAT,EGR2,PEX1,SMO,KRT5,APOE,ZSWIM6,RARA,IL1RN,TNFRSF13B,DNAJB6,PRDX1,GATA6,SOD1,FCN3,EGFR,ATM,KRT16,BUB1,COL3A1,F2,ITGA3,UBA1,ELN,CYB5R3,CD55,SYNE1,F5,RPL5,GSN,TP73,DSP,KRT6A,WIPF1,CFI,CXCR4,CDKN1C,SERPINA1,MS4A1,LDLR,CIITA,ZEB2,PAX6,HBB,CHAMP1,GCLC	9.96e-05	0.0109	Abnormality of the respiratory system
HPO	HP:0000501	17	303	9606	9606.ENSP00000221930,9606.ENSP00000248633,9606.ENSP00000251102,9606.ENSP00000252744,9606.ENSP00000259469,9606.ENSP00000265970,9606.ENSP00000291554,9606.ENSP00000302530,9606.ENSP00000304408,9606.ENSP00000352798,9606.ENSP00000357265,9606.ENSP00000359345,9606.ENSP00000362924,9606.ENSP00000470972,9606.ENSP00000478927,9606.ENSP00000481646,9606.ENSP00000492024	TGFB1,PEX1,CNGB1,ZSWIM6,RPL35,PIK3C2A,CRYAA,BUB1,COL3A1,COL18A1,SEMA4A,RPL5,GSN,RPS19,YAP1,RPS10,PAX6	0.0001	0.0113	Glaucoma
HPO	HP:0031365	7	52	9606	9606.ENSP00000252486,9606.ENSP00000254066,9606.ENSP00000304408,9606.ENSP00000308541,9606.ENSP00000344782,9606.ENSP00000356382,9606.ENSP00000376330	APOE,RARA,COL3A1,F2,GFI1B,F13B,WIPF1	0.0001	0.0113	Macular purpura
HPO	HP:0000168	13	190	9606	9606.ENSP00000241052,9606.ENSP00000254066,9606.ENSP00000304408,9606.ENSP00000308541,9606.ENSP00000356382,9606.ENSP00000356771,9606.ENSP00000369129,9606.ENSP00000369317,9606.ENSP00000376330,9606.ENSP00000386884,9606.ENSP00000444271,9606.ENSP00000487174,9606.ENSP00000498441	CAT,RARA,COL3A1,F2,F13B,F5,DSP,KRT6A,WIPF1,CXCR4,C1R,ZEB2,FGA	0.00011	0.0117	Abnormality of the gingiva
